,Patient,Template,Plate,Well,Value,NonRandomWell,Fluid,Concentration,Unit,Dispensedvolume,Content,Top,Steepness,IC50,Bottom,R2
52,LN308-120,HDACi-Kinetics,1,C05,1716607.0,F06,Drug05,0.0932399991985,µM,0.28,Sample,9049301.94727089,2.2902866209178607,0.0006881718742072,1691842.6276670203,0.3272350808744092
53,LN308-120,HDACi-Kinetics,1,C06,1713996.0,D04,Drug07,0.0932399991985,µM,0.28,Sample,1798663.2590894,11.024301413800927,2.2330108346978914,189292.8925748599,0.9942682791371236
54,LN308-120,HDACi-Kinetics,1,C07,1709395.0,D09,Drug06,0.452879980002,µM,1.36,Sample,1631041.750025634,10.713584698756527,2.692161883591454,353234.99147301767,0.9845201925550146
55,LN308-120,HDACi-Kinetics,1,C08,1792059.0,E04,Drug02,0.004329000002453,µM,0.013,Sample,1706558.4463679472,0.8901990213227433,65887.2417159755,-3285104264.2839,0.9701207972678764
56,LN308-120,HDACi-Kinetics,1,C09,1750929.0,D18,Drug12,0.004329000002453,µM,0.013,Sample,1654968.0005510568,12.26899277858154,10.341330778858955,441555.752372741,0.6272254463007174
57,LN308-120,HDACi-Kinetics,1,C10,1686407.0,F22,Drug18,2.131199549246,µM,6.4,Sample,1524773.99999905,17.484488489789722,0.3934360404223596,1768863.5000000182,0.7701281184102161
58,LN308-120,HDACi-Kinetics,1,C11,1772440.0,E22,Drug10,0.004329000002453,µM,0.013,Sample,1650462.599879162,3.0047326955896323,42.03716602755256,-89038451.15793252,0.9710002027877218
59,LN308-120,HDACi-Kinetics,1,C12,261342.0,C04,Drug11,2.131199549246,µM,6.4,Sample,1637670.9652692925,2.215556128401403,0.715764139986514,140782.67384165857,0.9998800928599338
60,LN308-120,HDACi-Kinetics,1,C13,1628254.0,D22,Drug02,0.0932399991985,µM,0.28,Sample,1706558.4463679472,0.8901990213227433,65887.2417159755,-3285104264.2839,0.9701207972678764
61,LN308-120,HDACi-Kinetics,1,C14,1592849.0,E09,Drug03,0.01997999997924,µM,0.06,Sample,1663200.7775901104,1.2625027934727917,8.424154558271216,-177595.4507188809,0.9906310372524938
62,LN308-120,HDACi-Kinetics,1,C15,1547306.0,H17,DMSO normalization,,,30.0,Ctrl,,,,,
63,LN308-120,HDACi-Kinetics,1,C16,1639565.0,E18,Drug10,2.131199549246,µM,6.4,Sample,1650462.599879162,3.0047326955896323,42.03716602755256,-89038451.15793252,0.9710002027877218
64,LN308-120,HDACi-Kinetics,1,C17,315850.0,H15,Drug16,0.01997999997924,µM,0.06,Sample,351352922.78451467,0.9566478357741952,9.133588069551236e-06,130178.69822015786,0.9834763367318968
65,LN308-120,HDACi-Kinetics,1,C18,1437292.0,F14,Drug04,0.004329000002453,µM,0.013,Sample,1719198.2009450097,13.017531861736856,9.856612507791054,-527952.6680018988,0.9159403860913076
66,LN308-120,HDACi-Kinetics,1,C19,1555479.0,F20,Drug13,0.004329000002453,µM,0.013,Sample,1582895.249809475,11.67224060290905,2.3999588737284623,1801645.0125647655,0.9020630744878928
67,LN308-120,HDACi-Kinetics,1,C20,1518326.0,D16,Drug12,0.0932399991985,µM,0.28,Sample,1654968.0005510568,12.26899277858154,10.341330778858955,441555.752372741,0.6272254463007174
68,LN308-120,HDACi-Kinetics,1,C21,1521443.0,E21,Drug10,0.01997999997924,µM,0.06,Sample,1650462.599879162,3.0047326955896323,42.03716602755256,-89038451.15793252,0.9710002027877218
69,LN308-120,HDACi-Kinetics,1,C22,1387639.0,E06,Drug03,2.131199549246,µM,6.4,Sample,1663200.7775901104,1.2625027934727917,8.424154558271216,-177595.4507188809,0.9906310372524938
70,LN308-120,HDACi-Kinetics,1,C23,,,,,,,,,,,,
71,LN308-120,HDACi-Kinetics,1,C24,,,,,,,,,,,,
72,LN308-120,HDACi-Kinetics,1,D01,,,,,,,,,,,,
73,LN308-120,HDACi-Kinetics,1,D02,,,,,,,,,,,,
74,LN308-120,HDACi-Kinetics,1,D03,1488548.0,G13,Drug01,9.99000000999,µM,30.0,Sample,1670276.4,40.41336891440957,6.333454593591188,1488547.9981777256,0.5613151558877234
75,LN308-120,HDACi-Kinetics,1,D04,1862992.0,F11,Drug04,0.452879980002,µM,1.36,Sample,1719198.2009450097,13.017531861736856,9.856612507791054,-527952.6680018988,0.9159403860913076
76,LN308-120,HDACi-Kinetics,1,D05,1582783.0,G10,Drug17,0.0932399991985,µM,0.28,Sample,2772724.1923603085,12.04598874162524,0.004108822762,1582325.7992437934,0.8561234744451522
77,LN308-120,HDACi-Kinetics,1,D06,497569.0,F09,Drug04,9.99000000999,µM,30.0,Sample,1719198.2009450097,13.017531861736856,9.856612507791054,-527952.6680018988,0.9159403860913076
78,LN308-120,HDACi-Kinetics,1,D07,1804280.0,D03,Drug07,0.452879980002,µM,1.36,Sample,1798663.2590894,11.024301413800927,2.2330108346978914,189292.8925748599,0.9942682791371236
79,LN308-120,HDACi-Kinetics,1,D08,1748575.0,E03,Drug02,0.01997999997924,µM,0.06,Sample,1706558.4463679472,0.8901990213227433,65887.2417159755,-3285104264.2839,0.9701207972678764
80,LN308-120,HDACi-Kinetics,1,D09,1704741.0,F03,Drug05,9.99000000999,µM,30.0,Sample,9049301.94727089,2.2902866209178607,0.0006881718742072,1691842.6276670203,0.3272350808744092
81,LN308-120,HDACi-Kinetics,1,D10,1589076.0,H04,Drug14,0.004329000002453,µM,0.013,Sample,1623568.3952339338,0.8118053263748747,2156157.1346392687,2833831715.2482643,0.7148418030675318
82,LN308-120,HDACi-Kinetics,1,D11,1686183.0,E08,Drug03,0.0932399991985,µM,0.28,Sample,1663200.7775901104,1.2625027934727917,8.424154558271216,-177595.4507188809,0.9906310372524938
83,LN308-120,HDACi-Kinetics,1,D12,1616244.0,G16,Drug01,0.0932399991985,µM,0.28,Sample,1670276.4,40.41336891440957,6.333454593591188,1488547.9981777256,0.5613151558877234
84,LN308-120,HDACi-Kinetics,1,D13,1613520.0,E07,Drug03,0.452879980002,µM,1.36,Sample,1663200.7775901104,1.2625027934727917,8.424154558271216,-177595.4507188809,0.9906310372524938
85,LN308-120,HDACi-Kinetics,1,D14,1658964.0,D15,Drug12,0.452879980002,µM,1.36,Sample,1654968.0005510568,12.26899277858154,10.341330778858955,441555.752372741,0.6272254463007174
86,LN308-120,HDACi-Kinetics,1,D15,1768797.0,F04,Drug05,2.131199549246,µM,6.4,Sample,9049301.94727089,2.2902866209178607,0.0006881718742072,1691842.6276670203,0.3272350808744092
87,LN308-120,HDACi-Kinetics,1,D16,1614625.0,D12,Drug06,0.004329000002453,µM,0.013,Sample,1631041.750025634,10.713584698756527,2.692161883591454,353234.99147301767,0.9845201925550146
88,LN308-120,HDACi-Kinetics,1,D17,1679264.0,D10,Drug06,0.0932399991985,µM,0.28,Sample,1631041.750025634,10.713584698756527,2.692161883591454,353234.99147301767,0.9845201925550146
89,LN308-120,HDACi-Kinetics,1,D18,1626644.0,F16,Drug13,2.131199549246,µM,6.4,Sample,1582895.249809475,11.67224060290905,2.3999588737284623,1801645.0125647655,0.9020630744878928
90,LN308-120,HDACi-Kinetics,1,D19,1493865.0,E14,Drug15,0.0932399991985,µM,0.28,Sample,3426885.353885965,10.137188856016566,0.0035711078879355,1644537.792049145,0.3158856014749381
91,LN308-120,HDACi-Kinetics,1,D20,644111.0,E05,Drug03,9.99000000999,µM,30.0,Sample,1663200.7775901104,1.2625027934727917,8.424154558271216,-177595.4507188809,0.9906310372524938
92,LN308-120,HDACi-Kinetics,1,D21,1477966.0,D21,Drug02,0.452879980002,µM,1.36,Sample,1706558.4463679472,0.8901990213227433,65887.2417159755,-3285104264.2839,0.9701207972678764
93,LN308-120,HDACi-Kinetics,1,D22,1653256.0,G21,Drug14,0.452879980002,µM,1.36,Sample,1623568.3952339338,0.8118053263748747,2156157.1346392687,2833831715.2482643,0.7148418030675318
94,LN308-120,HDACi-Kinetics,1,D23,,,,,,,,,,,,
95,LN308-120,HDACi-Kinetics,1,D24,,,,,,,,,,,,
96,LN308-120,HDACi-Kinetics,1,E01,,,,,,,,,,,,
97,LN308-120,HDACi-Kinetics,1,E02,,,,,,,,,,,,
98,LN308-120,HDACi-Kinetics,1,E03,1981437.0,C12,Drug09,0.0932399991985,µM,0.28,Sample,1777816.6000000825,17.621874679290883,10.51927906076198,1097167.8159696744,0.2840062752765662
99,LN308-120,HDACi-Kinetics,1,E04,1647320.0,C07,Drug11,0.01997999997924,µM,0.06,Sample,1637670.9652692925,2.215556128401403,0.715764139986514,140782.67384165857,0.9998800928599338
100,LN308-120,HDACi-Kinetics,1,E05,1196523.0,C22,Drug07,2.131199549246,µM,6.4,Sample,1798663.2590894,11.024301413800927,2.2330108346978914,189292.8925748599,0.9942682791371236
101,LN308-120,HDACi-Kinetics,1,E06,1656497.0,H19,DMSO normalization,,,30.0,Ctrl,,,,,
102,LN308-120,HDACi-Kinetics,1,E07,1806584.0,D06,Drug07,0.004329000002453,µM,0.013,Sample,1798663.2590894,11.024301413800927,2.2330108346978914,189292.8925748599,0.9942682791371236
103,LN308-120,HDACi-Kinetics,1,E08,1667306.0,H20,DMSO normalization,,,30.0,Ctrl,,,,,
104,LN308-120,HDACi-Kinetics,1,E09,1924355.0,H07,Drug00,0.452879980002,µM,1.36,Sample,1592252.482077921,11.03513552354432,0.1023419085910237,1809539.997463588,0.4488883075314506
105,LN308-120,HDACi-Kinetics,1,E10,1707787.0,E10,Drug03,0.004329000002453,µM,0.013,Sample,1663200.7775901104,1.2625027934727917,8.424154558271216,-177595.4507188809,0.9906310372524938
106,LN308-120,HDACi-Kinetics,1,E11,1696873.0,E20,Drug10,0.0932399991985,µM,0.28,Sample,1650462.599879162,3.0047326955896323,42.03716602755256,-89038451.15793252,0.9710002027877218
107,LN308-120,HDACi-Kinetics,1,E12,1674235.0,C16,Drug08,2.131199549246,µM,6.4,Sample,1832963.3845938568,0.2199857944536644,8573850160.286034,-25240823.51924145,0.7779389023589349
108,LN308-120,HDACi-Kinetics,1,E13,1550098.0,F17,Drug13,0.452879980002,µM,1.36,Sample,1582895.249809475,11.67224060290905,2.3999588737284623,1801645.0125647655,0.9020630744878928
109,LN308-120,HDACi-Kinetics,1,E14,1582433.0,C09,Drug09,9.99000000999,µM,30.0,Sample,1777816.6000000825,17.621874679290883,10.51927906076198,1097167.8159696744,0.2840062752765662
110,LN308-120,HDACi-Kinetics,1,E15,1592367.0,C14,Drug09,0.004329000002453,µM,0.013,Sample,1777816.6000000825,17.621874679290883,10.51927906076198,1097167.8159696744,0.2840062752765662
111,LN308-120,HDACi-Kinetics,1,E16,1709506.0,G07,Drug17,9.99000000999,µM,30.0,Sample,2772724.1923603085,12.04598874162524,0.004108822762,1582325.7992437934,0.8561234744451522
112,LN308-120,HDACi-Kinetics,1,E17,457412.0,E17,Drug10,9.99000000999,µM,30.0,Sample,1650462.599879162,3.0047326955896323,42.03716602755256,-89038451.15793252,0.9710002027877218
113,LN308-120,HDACi-Kinetics,1,E18,189293.0,C21,Drug07,9.99000000999,µM,30.0,Sample,1798663.2590894,11.024301413800927,2.2330108346978914,189292.8925748599,0.9942682791371236
114,LN308-120,HDACi-Kinetics,1,E19,1454655.0,G04,Drug18,0.0932399991985,µM,0.28,Sample,1524773.99999905,17.484488489789722,0.3934360404223596,1768863.5000000182,0.7701281184102161
115,LN308-120,HDACi-Kinetics,1,E20,1449415.0,H21,DMSO normalization,,,30.0,Ctrl,,,,,
116,LN308-120,HDACi-Kinetics,1,E21,1453804.0,H18,DMSO normalization,,,30.0,Ctrl,,,,,
117,LN308-120,HDACi-Kinetics,1,E22,1644232.0,H09,Drug00,0.01997999997924,µM,0.06,Sample,1592252.482077921,11.03513552354432,0.1023419085910237,1809539.997463588,0.4488883075314506
118,LN308-120,HDACi-Kinetics,1,E23,,,,,,,,,,,,
119,LN308-120,HDACi-Kinetics,1,E24,,,,,,,,,,,,
120,LN308-120,HDACi-Kinetics,1,F01,,,,,,,,,,,,
121,LN308-120,HDACi-Kinetics,1,F02,,,,,,,,,,,,
122,LN308-120,HDACi-Kinetics,1,F03,1594254.0,H05,Drug00,9.99000000999,µM,30.0,Sample,1592252.482077921,11.03513552354432,0.1023419085910237,1809539.997463588,0.4488883075314506
123,LN308-120,HDACi-Kinetics,1,F04,1693934.0,F07,Drug05,0.01997999997924,µM,0.06,Sample,9049301.94727089,2.2902866209178607,0.0006881718742072,1691842.6276670203,0.3272350808744092
124,LN308-120,HDACi-Kinetics,1,F05,1175002.0,D13,Drug12,9.99000000999,µM,30.0,Sample,1654968.0005510568,12.26899277858154,10.341330778858955,441555.752372741,0.6272254463007174
125,LN308-120,HDACi-Kinetics,1,F06,1748542.0,G17,Drug01,0.01997999997924,µM,0.06,Sample,1670276.4,40.41336891440957,6.333454593591188,1488547.9981777256,0.5613151558877234
126,LN308-120,HDACi-Kinetics,1,F07,1512958.0,G05,Drug18,0.01997999997924,µM,0.06,Sample,1524773.99999905,17.484488489789722,0.3934360404223596,1768863.5000000182,0.7701281184102161
127,LN308-120,HDACi-Kinetics,1,F08,1511937.0,H22,DMSO normalization,,,30.0,Ctrl,,,,,
128,LN308-120,HDACi-Kinetics,1,F09,1649506.0,H08,Drug00,0.0932399991985,µM,0.28,Sample,1592252.482077921,11.03513552354432,0.1023419085910237,1809539.997463588,0.4488883075314506
129,LN308-120,HDACi-Kinetics,1,F10,1749655.0,G03,Drug18,0.452879980002,µM,1.36,Sample,1524773.99999905,17.484488489789722,0.3934360404223596,1768863.5000000182,0.7701281184102161
130,LN308-120,HDACi-Kinetics,1,F11,1652720.0,C17,Drug08,0.452879980002,µM,1.36,Sample,1832963.3845938568,0.2199857944536644,8573850160.286034,-25240823.51924145,0.7779389023589349
131,LN308-120,HDACi-Kinetics,1,F12,1684952.0,E12,Drug15,2.131199549246,µM,6.4,Sample,3426885.353885965,10.137188856016566,0.0035711078879355,1644537.792049145,0.3158856014749381
132,LN308-120,HDACi-Kinetics,1,F13,1528491.0,C15,Drug08,9.99000000999,µM,30.0,Sample,1832963.3845938568,0.2199857944536644,8573850160.286034,-25240823.51924145,0.7779389023589349
133,LN308-120,HDACi-Kinetics,1,F14,1520883.0,D11,Drug06,0.01997999997924,µM,0.06,Sample,1631041.750025634,10.713584698756527,2.692161883591454,353234.99147301767,0.9845201925550146
134,LN308-120,HDACi-Kinetics,1,F15,111295.0,H13,Drug16,0.452879980002,µM,1.36,Sample,351352922.78451467,0.9566478357741952,9.133588069551236e-06,130178.69822015786,0.9834763367318968
135,LN308-120,HDACi-Kinetics,1,F16,1503988.0,G11,Drug17,0.01997999997924,µM,0.06,Sample,2772724.1923603085,12.04598874162524,0.004108822762,1582325.7992437934,0.8561234744451522
136,LN308-120,HDACi-Kinetics,1,F17,353236.0,D07,Drug06,9.99000000999,µM,30.0,Sample,1631041.750025634,10.713584698756527,2.692161883591454,353234.99147301767,0.9845201925550146
137,LN308-120,HDACi-Kinetics,1,F18,1573117.0,G08,Drug17,2.131199549246,µM,6.4,Sample,2772724.1923603085,12.04598874162524,0.004108822762,1582325.7992437934,0.8561234744451522
138,LN308-120,HDACi-Kinetics,1,F19,1455045.0,D20,Drug02,2.131199549246,µM,6.4,Sample,1706558.4463679472,0.8901990213227433,65887.2417159755,-3285104264.2839,0.9701207972678764
139,LN308-120,HDACi-Kinetics,1,F20,1572615.0,G18,Drug01,0.004329000002453,µM,0.013,Sample,1670276.4,40.41336891440957,6.333454593591188,1488547.9981777256,0.5613151558877234
140,LN308-120,HDACi-Kinetics,1,F21,1466519.0,D17,Drug12,0.01997999997924,µM,0.06,Sample,1654968.0005510568,12.26899277858154,10.341330778858955,441555.752372741,0.6272254463007174
141,LN308-120,HDACi-Kinetics,1,F22,1755760.0,C20,Drug08,0.004329000002453,µM,0.013,Sample,1832963.3845938568,0.2199857944536644,8573850160.286034,-25240823.51924145,0.7779389023589349
142,LN308-120,HDACi-Kinetics,1,F23,,,,,,,,,,,,
143,LN308-120,HDACi-Kinetics,1,F24,,,,,,,,,,,,
144,LN308-120,HDACi-Kinetics,1,G01,,,,,,,,,,,,
145,LN308-120,HDACi-Kinetics,1,G02,,,,,,,,,,,,
146,LN308-120,HDACi-Kinetics,1,G03,1803807.0,F10,Drug04,2.131199549246,µM,6.4,Sample,1719198.2009450097,13.017531861736856,9.856612507791054,-527952.6680018988,0.9159403860913076
147,LN308-120,HDACi-Kinetics,1,G04,1760250.0,C11,Drug09,0.452879980002,µM,1.36,Sample,1777816.6000000825,17.621874679290883,10.51927906076198,1097167.8159696744,0.2840062752765662
148,LN308-120,HDACi-Kinetics,1,G05,1866331.0,E16,Drug15,0.004329000002453,µM,0.013,Sample,3426885.353885965,10.137188856016566,0.0035711078879355,1644537.792049145,0.3158856014749381
149,LN308-120,HDACi-Kinetics,1,G06,1869793.0,D05,Drug07,0.01997999997924,µM,0.06,Sample,1798663.2590894,11.024301413800927,2.2330108346978914,189292.8925748599,0.9942682791371236
150,LN308-120,HDACi-Kinetics,1,G07,1828730.0,C19,Drug08,0.01997999997924,µM,0.06,Sample,1832963.3845938568,0.2199857944536644,8573850160.286034,-25240823.51924145,0.7779389023589349
151,LN308-120,HDACi-Kinetics,1,G08,1877796.0,E13,Drug15,0.452879980002,µM,1.36,Sample,3426885.353885965,10.137188856016566,0.0035711078879355,1644537.792049145,0.3158856014749381
152,LN308-120,HDACi-Kinetics,1,G09,1680860.0,C18,Drug08,0.0932399991985,µM,0.28,Sample,1832963.3845938568,0.2199857944536644,8573850160.286034,-25240823.51924145,0.7779389023589349
153,LN308-120,HDACi-Kinetics,1,G10,1910011.0,H06,Drug00,2.131199549246,µM,6.4,Sample,1592252.482077921,11.03513552354432,0.1023419085910237,1809539.997463588,0.4488883075314506
154,LN308-120,HDACi-Kinetics,1,G11,120535.0,H11,Drug16,9.99000000999,µM,30.0,Sample,351352922.78451467,0.9566478357741952,9.133588069551236e-06,130178.69822015786,0.9834763367318968
155,LN308-120,HDACi-Kinetics,1,G12,1608048.0,C06,Drug11,0.0932399991985,µM,0.28,Sample,1637670.9652692925,2.215556128401403,0.715764139986514,140782.67384165857,0.9998800928599338
156,LN308-120,HDACi-Kinetics,1,G13,277343.0,H14,Drug16,0.0932399991985,µM,0.28,Sample,351352922.78451467,0.9566478357741952,9.133588069551236e-06,130178.69822015786,0.9834763367318968
157,LN308-120,HDACi-Kinetics,1,G14,1694003.0,F12,Drug04,0.0932399991985,µM,0.28,Sample,1719198.2009450097,13.017531861736856,9.856612507791054,-527952.6680018988,0.9159403860913076
158,LN308-120,HDACi-Kinetics,1,G15,1578498.0,F05,Drug05,0.452879980002,µM,1.36,Sample,9049301.94727089,2.2902866209178607,0.0006881718742072,1691842.6276670203,0.3272350808744092
159,LN308-120,HDACi-Kinetics,1,G16,1801645.0,F15,Drug13,9.99000000999,µM,30.0,Sample,1582895.249809475,11.67224060290905,2.3999588737284623,1801645.0125647655,0.9020630744878928
160,LN308-120,HDACi-Kinetics,1,G17,1540273.0,H10,Drug00,0.004329000002453,µM,0.013,Sample,1592252.482077921,11.03513552354432,0.1023419085910237,1809539.997463588,0.4488883075314506
161,LN308-120,HDACi-Kinetics,1,G18,1606709.0,G06,Drug18,0.004329000002453,µM,0.013,Sample,1524773.99999905,17.484488489789722,0.3934360404223596,1768863.5000000182,0.7701281184102161
162,LN308-120,HDACi-Kinetics,1,G19,1756861.0,G19,Drug14,9.99000000999,µM,30.0,Sample,1623568.3952339338,0.8118053263748747,2156157.1346392687,2833831715.2482643,0.7148418030675318
163,LN308-120,HDACi-Kinetics,1,G20,1799299.0,F08,Drug05,0.004329000002453,µM,0.013,Sample,9049301.94727089,2.2902866209178607,0.0006881718742072,1691842.6276670203,0.3272350808744092
164,LN308-120,HDACi-Kinetics,1,G21,1880102.0,D14,Drug12,2.131199549246,µM,6.4,Sample,1654968.0005510568,12.26899277858154,10.341330778858955,441555.752372741,0.6272254463007174
165,LN308-120,HDACi-Kinetics,1,G22,1732577.0,C13,Drug09,0.01997999997924,µM,0.06,Sample,1777816.6000000825,17.621874679290883,10.51927906076198,1097167.8159696744,0.2840062752765662
166,LN308-120,HDACi-Kinetics,1,G23,,,,,,,,,,,,
167,LN308-120,HDACi-Kinetics,1,G24,,,,,,,,,,,,
168,LN308-120,HDACi-Kinetics,1,H01,,,,,,,,,,,,
169,LN308-120,HDACi-Kinetics,1,H02,,,,,,,,,,,,
170,LN308-120,HDACi-Kinetics,1,H03,1240688.0,C05,Drug11,0.452879980002,µM,1.36,Sample,1637670.9652692925,2.215556128401403,0.715764139986514,140782.67384165857,0.9998800928599338
171,LN308-120,HDACi-Kinetics,1,H04,1534412.0,D08,Drug06,2.131199549246,µM,6.4,Sample,1631041.750025634,10.713584698756527,2.692161883591454,353234.99147301767,0.9845201925550146
172,LN308-120,HDACi-Kinetics,1,H05,1547893.0,E11,Drug15,9.99000000999,µM,30.0,Sample,3426885.353885965,10.137188856016566,0.0035711078879355,1644537.792049145,0.3158856014749381
173,LN308-120,HDACi-Kinetics,1,H06,1639844.0,C08,Drug11,0.004329000002453,µM,0.013,Sample,1637670.9652692925,2.215556128401403,0.715764139986514,140782.67384165857,0.9998800928599338
174,LN308-120,HDACi-Kinetics,1,H07,1099899.0,H16,Drug16,0.004329000002453,µM,0.013,Sample,351352922.78451467,0.9566478357741952,9.133588069551236e-06,130178.69822015786,0.9834763367318968
175,LN308-120,HDACi-Kinetics,1,H08,1797897.0,F13,Drug04,0.01997999997924,µM,0.06,Sample,1719198.2009450097,13.017531861736856,9.856612507791054,-527952.6680018988,0.9159403860913076
176,LN308-120,HDACi-Kinetics,1,H09,1822452.0,C10,Drug09,2.131199549246,µM,6.4,Sample,1777816.6000000825,17.621874679290883,10.51927906076198,1097167.8159696744,0.2840062752765662
177,LN308-120,HDACi-Kinetics,1,H10,1851320.0,F21,Drug18,9.99000000999,µM,30.0,Sample,1524773.99999905,17.484488489789722,0.3934360404223596,1768863.5000000182,0.7701281184102161
178,LN308-120,HDACi-Kinetics,1,H11,1629065.0,F19,Drug13,0.01997999997924,µM,0.06,Sample,1582895.249809475,11.67224060290905,2.3999588737284623,1801645.0125647655,0.9020630744878928
179,LN308-120,HDACi-Kinetics,1,H12,1654222.0,G20,Drug14,2.131199549246,µM,6.4,Sample,1623568.3952339338,0.8118053263748747,2156157.1346392687,2833831715.2482643,0.7148418030675318
180,LN308-120,HDACi-Kinetics,1,H13,1677112.0,H03,Drug14,0.01997999997924,µM,0.06,Sample,1623568.3952339338,0.8118053263748747,2156157.1346392687,2833831715.2482643,0.7148418030675318
181,LN308-120,HDACi-Kinetics,1,H14,1595859.0,G22,Drug14,0.0932399991985,µM,0.28,Sample,1623568.3952339338,0.8118053263748747,2156157.1346392687,2833831715.2482643,0.7148418030675318
182,LN308-120,HDACi-Kinetics,1,H15,1717712.0,G14,Drug01,2.131199549246,µM,6.4,Sample,1670276.4,40.41336891440957,6.333454593591188,1488547.9981777256,0.5613151558877234
183,LN308-120,HDACi-Kinetics,1,H16,1696269.0,G15,Drug01,0.452879980002,µM,1.36,Sample,1670276.4,40.41336891440957,6.333454593591188,1488547.9981777256,0.5613151558877234
184,LN308-120,HDACi-Kinetics,1,H17,1610233.0,E19,Drug10,0.452879980002,µM,1.36,Sample,1650462.599879162,3.0047326955896323,42.03716602755256,-89038451.15793252,0.9710002027877218
185,LN308-120,HDACi-Kinetics,1,H18,1542235.0,G09,Drug17,0.452879980002,µM,1.36,Sample,2772724.1923603085,12.04598874162524,0.004108822762,1582325.7992437934,0.8561234744451522
