,Patient,Template,Plate,Well,Value,NonRandomWell,Fluid,Concentration,Unit,Dispensedvolume,Content,Top,Steepness,IC50,Bottom,R2
67,LN308-72,HDACi-Kinetics,1,C20,469495.0,D16,Drug12,0.0932399991985,µM,0.28,Sample,504195.250000064,18.84038746723553,1.9477036118972204,283191.99999999074,0.9609260361119653
68,LN308-72,HDACi-Kinetics,1,C21,401309.0,E21,Drug10,0.01997999997924,µM,0.06,Sample,358705.80754863314,10.084013588228313,13.887563857833774,-7029208.561251559,0.5460847686066872
69,LN308-72,HDACi-Kinetics,1,C22,484562.0,E06,Drug03,2.131199549246,µM,6.4,Sample,523801.0026531531,0.3660727687946067,2932968188.8896217,-143362588.63181072,0.5768308063085232
70,LN308-72,HDACi-Kinetics,1,C23,,,,,,,,,,,,
71,LN308-72,HDACi-Kinetics,1,C24,,,,,,,,,,,,
72,LN308-72,HDACi-Kinetics,1,D01,,,,,,,,,,,,
73,LN308-72,HDACi-Kinetics,1,D02,,,,,,,,,,,,
74,LN308-72,HDACi-Kinetics,1,D03,389307.0,G13,Drug01,9.99000000999,µM,30.0,Sample,472375.008883573,15.501760396835502,0.2026004633065933,246972.15041629417,0.6883794056886136
75,LN308-72,HDACi-Kinetics,1,D04,382358.0,F11,Drug04,0.452879980002,µM,1.36,Sample,401252.799892233,12.226789212634738,10.99911271999607,-3619.079808522212,0.2411496239951069
76,LN308-72,HDACi-Kinetics,1,D05,442778.0,G10,Drug17,0.0932399991985,µM,0.28,Sample,781836.828664003,10.13058478544869,0.0043077021626774,373147.232528122,0.4710934248814695
77,LN308-72,HDACi-Kinetics,1,D06,305841.0,F09,Drug04,9.99000000999,µM,30.0,Sample,401252.799892233,12.226789212634738,10.99911271999607,-3619.079808522212,0.2411496239951069
78,LN308-72,HDACi-Kinetics,1,D07,503901.0,D03,Drug07,0.452879980002,µM,1.36,Sample,495100.000617716,10.225730450188474,2.708874957957547,137543.42776333052,0.9859264418947146
79,LN308-72,HDACi-Kinetics,1,D08,455994.0,E03,Drug02,0.01997999997924,µM,0.06,Sample,460372.00000262656,14.174895528222477,2.246569852467338,384406.9999504967,0.5710669715826255
80,LN308-72,HDACi-Kinetics,1,D09,445993.0,F03,Drug05,9.99000000999,µM,30.0,Sample,465071.33589409466,15.14400474948591,0.2036253090439082,397343.3646711902,0.1321936808540709
81,LN308-72,HDACi-Kinetics,1,D10,464950.0,H04,Drug14,0.004329000002453,µM,0.013,Sample,1673428.342220226,13.166024663812715,0.00378022734326,262106.1999576332,0.3026748906487895
82,LN308-72,HDACi-Kinetics,1,D11,442184.0,E08,Drug03,0.0932399991985,µM,0.28,Sample,523801.0026531531,0.3660727687946067,2932968188.8896217,-143362588.63181072,0.5768308063085232
83,LN308-72,HDACi-Kinetics,1,D12,499284.0,G16,Drug01,0.0932399991985,µM,0.28,Sample,472375.008883573,15.501760396835502,0.2026004633065933,246972.15041629417,0.6883794056886136
84,LN308-72,HDACi-Kinetics,1,D13,489511.0,E07,Drug03,0.452879980002,µM,1.36,Sample,523801.0026531531,0.3660727687946067,2932968188.8896217,-143362588.63181072,0.5768308063085232
85,LN308-72,HDACi-Kinetics,1,D14,521307.0,D15,Drug12,0.452879980002,µM,1.36,Sample,504195.250000064,18.84038746723553,1.9477036118972204,283191.99999999074,0.9609260361119653
86,LN308-72,HDACi-Kinetics,1,D15,496186.0,F04,Drug05,2.131199549246,µM,6.4,Sample,465071.33589409466,15.14400474948591,0.2036253090439082,397343.3646711902,0.1321936808540709
87,LN308-72,HDACi-Kinetics,1,D16,410077.0,D12,Drug06,0.004329000002453,µM,0.013,Sample,380020.748421834,10.114789115280232,3.0113890049748457,84190.40446323216,0.8244800505244483
88,LN308-72,HDACi-Kinetics,1,D17,274636.0,D10,Drug06,0.0932399991985,µM,0.28,Sample,380020.748421834,10.114789115280232,3.0113890049748457,84190.40446323216,0.8244800505244483
89,LN308-72,HDACi-Kinetics,1,D18,397500.0,F16,Drug13,2.131199549246,µM,6.4,Sample,358498.6028214781,10.110250134768702,10.842030338465351,-58488.80481008785,0.1694424094214434
90,LN308-72,HDACi-Kinetics,1,D19,371548.0,E14,Drug15,0.0932399991985,µM,0.28,Sample,6597151525.17247,10.841350143512242,0.001652188335079,347370.6023321616,0.4508963816025518
91,LN308-72,HDACi-Kinetics,1,D20,400907.0,E05,Drug03,9.99000000999,µM,30.0,Sample,523801.0026531531,0.3660727687946067,2932968188.8896217,-143362588.63181072,0.5768308063085232
92,LN308-72,HDACi-Kinetics,1,D21,509923.0,D21,Drug02,0.452879980002,µM,1.36,Sample,460372.00000262656,14.174895528222477,2.246569852467338,384406.9999504967,0.5710669715826255
93,LN308-72,HDACi-Kinetics,1,D22,500540.0,G21,Drug14,0.452879980002,µM,1.36,Sample,1673428.342220226,13.166024663812715,0.00378022734326,262106.1999576332,0.3026748906487895
94,LN308-72,HDACi-Kinetics,1,D23,,,,,,,,,,,,
95,LN308-72,HDACi-Kinetics,1,D24,,,,,,,,,,,,
96,LN308-72,HDACi-Kinetics,1,E01,,,,,,,,,,,,
97,LN308-72,HDACi-Kinetics,1,E02,,,,,,,,,,,,
98,LN308-72,HDACi-Kinetics,1,E03,490328.0,C12,Drug09,0.0932399991985,µM,0.28,Sample,489097.9994647887,22.26264879739653,0.9735156483679795,294486.50228809746,0.4620632713652449
99,LN308-72,HDACi-Kinetics,1,E04,418506.0,C07,Drug11,0.01997999997924,µM,0.06,Sample,395589.75000089227,18.933415545432304,1.72866115871647,26920.99999999861,0.983537215389636
100,LN308-72,HDACi-Kinetics,1,E05,466765.0,C22,Drug07,2.131199549246,µM,6.4,Sample,495100.000617716,10.225730450188474,2.708874957957547,137543.42776333052,0.9859264418947146
101,LN308-72,HDACi-Kinetics,1,E06,422709.0,H19,DMSO normalization,,,30.0,Ctrl,,,,,
102,LN308-72,HDACi-Kinetics,1,E07,505541.0,D06,Drug07,0.004329000002453,µM,0.013,Sample,495100.000617716,10.225730450188474,2.708874957957547,137543.42776333052,0.9859264418947146
103,LN308-72,HDACi-Kinetics,1,E08,337534.0,H20,DMSO normalization,,,30.0,Ctrl,,,,,
104,LN308-72,HDACi-Kinetics,1,E09,451166.0,H07,Drug00,0.452879980002,µM,1.36,Sample,129782.8163053088,10.556966012554266,0.0040007760780448,395479.4014211861,0.455723029836379
105,LN308-72,HDACi-Kinetics,1,E10,517288.0,E10,Drug03,0.004329000002453,µM,0.013,Sample,523801.0026531531,0.3660727687946067,2932968188.8896217,-143362588.63181072,0.5768308063085232
106,LN308-72,HDACi-Kinetics,1,E11,425435.0,E20,Drug10,0.0932399991985,µM,0.28,Sample,358705.80754863314,10.084013588228313,13.887563857833774,-7029208.561251559,0.5460847686066872
107,LN308-72,HDACi-Kinetics,1,E12,389018.0,C16,Drug08,2.131199549246,µM,6.4,Sample,561578.0000220226,14.879966199121444,0.0200213201988757,387953.4999950329,0.9903464049813804
108,LN308-72,HDACi-Kinetics,1,E13,506667.0,F17,Drug13,0.452879980002,µM,1.36,Sample,358498.6028214781,10.110250134768702,10.842030338465351,-58488.80481008785,0.1694424094214434
109,LN308-72,HDACi-Kinetics,1,E14,412497.0,C09,Drug09,9.99000000999,µM,30.0,Sample,489097.9994647887,22.26264879739653,0.9735156483679795,294486.50228809746,0.4620632713652449
110,LN308-72,HDACi-Kinetics,1,E15,420567.0,C14,Drug09,0.004329000002453,µM,0.013,Sample,489097.9994647887,22.26264879739653,0.9735156483679795,294486.50228809746,0.4620632713652449
111,LN308-72,HDACi-Kinetics,1,E16,460373.0,G07,Drug17,9.99000000999,µM,30.0,Sample,781836.828664003,10.13058478544869,0.0043077021626774,373147.232528122,0.4710934248814695
112,LN308-72,HDACi-Kinetics,1,E17,101377.0,E17,Drug10,9.99000000999,µM,30.0,Sample,358705.80754863314,10.084013588228313,13.887563857833774,-7029208.561251559,0.5460847686066872
113,LN308-72,HDACi-Kinetics,1,E18,137544.0,C21,Drug07,9.99000000999,µM,30.0,Sample,495100.000617716,10.225730450188474,2.708874957957547,137543.42776333052,0.9859264418947146
114,LN308-72,HDACi-Kinetics,1,E19,345356.0,G04,Drug18,0.0932399991985,µM,0.28,Sample,370628.00255435857,11.138225337100028,9.883276319294673,23526.00828853592,0.8023754200395059
115,LN308-72,HDACi-Kinetics,1,E20,488036.0,H21,DMSO normalization,,,30.0,Ctrl,,,,,
116,LN308-72,HDACi-Kinetics,1,E21,461695.0,H18,DMSO normalization,,,30.0,Ctrl,,,,,
117,LN308-72,HDACi-Kinetics,1,E22,417615.0,H09,Drug00,0.01997999997924,µM,0.06,Sample,129782.8163053088,10.556966012554266,0.0040007760780448,395479.4014211861,0.455723029836379
118,LN308-72,HDACi-Kinetics,1,E23,,,,,,,,,,,,
119,LN308-72,HDACi-Kinetics,1,E24,,,,,,,,,,,,
120,LN308-72,HDACi-Kinetics,1,F01,,,,,,,,,,,,
121,LN308-72,HDACi-Kinetics,1,F02,,,,,,,,,,,,
122,LN308-72,HDACi-Kinetics,1,F03,346097.0,H05,Drug00,9.99000000999,µM,30.0,Sample,129782.8163053088,10.556966012554266,0.0040007760780448,395479.4014211861,0.455723029836379
123,LN308-72,HDACi-Kinetics,1,F04,438711.0,F07,Drug05,0.01997999997924,µM,0.06,Sample,465071.33589409466,15.14400474948591,0.2036253090439082,397343.3646711902,0.1321936808540709
124,LN308-72,HDACi-Kinetics,1,F05,283192.0,D13,Drug12,9.99000000999,µM,30.0,Sample,504195.250000064,18.84038746723553,1.9477036118972204,283191.99999999074,0.9609260361119653
125,LN308-72,HDACi-Kinetics,1,F06,473295.0,G17,Drug01,0.01997999997924,µM,0.06,Sample,472375.008883573,15.501760396835502,0.2026004633065933,246972.15041629417,0.6883794056886136
126,LN308-72,HDACi-Kinetics,1,F07,402621.0,G05,Drug18,0.01997999997924,µM,0.06,Sample,370628.00255435857,11.138225337100028,9.883276319294673,23526.00828853592,0.8023754200395059
127,LN308-72,HDACi-Kinetics,1,F08,379383.0,H22,DMSO normalization,,,30.0,Ctrl,,,,,
128,LN308-72,HDACi-Kinetics,1,F09,377918.0,H08,Drug00,0.0932399991985,µM,0.28,Sample,129782.8163053088,10.556966012554266,0.0040007760780448,395479.4014211861,0.455723029836379
129,LN308-72,HDACi-Kinetics,1,F10,416449.0,G03,Drug18,0.452879980002,µM,1.36,Sample,370628.00255435857,11.138225337100028,9.883276319294673,23526.00828853592,0.8023754200395059
130,LN308-72,HDACi-Kinetics,1,F11,400680.0,C17,Drug08,0.452879980002,µM,1.36,Sample,561578.0000220226,14.879966199121444,0.0200213201988757,387953.4999950329,0.9903464049813804
131,LN308-72,HDACi-Kinetics,1,F12,475849.0,E12,Drug15,2.131199549246,µM,6.4,Sample,6597151525.17247,10.841350143512242,0.001652188335079,347370.6023321616,0.4508963816025518
132,LN308-72,HDACi-Kinetics,1,F13,380873.0,C15,Drug08,9.99000000999,µM,30.0,Sample,561578.0000220226,14.879966199121444,0.0200213201988757,387953.4999950329,0.9903464049813804
133,LN308-72,HDACi-Kinetics,1,F14,401719.0,D11,Drug06,0.01997999997924,µM,0.06,Sample,380020.748421834,10.114789115280232,3.0113890049748457,84190.40446323216,0.8244800505244483
134,LN308-72,HDACi-Kinetics,1,F15,28429.0,H13,Drug16,0.452879980002,µM,1.36,Sample,14170086.47788791,0.6527566586749398,4.974036122687024e-06,23763.129039075287,0.9965414357020976
135,LN308-72,HDACi-Kinetics,1,F16,368531.0,G11,Drug17,0.01997999997924,µM,0.06,Sample,781836.828664003,10.13058478544869,0.0043077021626774,373147.232528122,0.4710934248814695
136,LN308-72,HDACi-Kinetics,1,F17,84192.0,D07,Drug06,9.99000000999,µM,30.0,Sample,380020.748421834,10.114789115280232,3.0113890049748457,84190.40446323216,0.8244800505244483
137,LN308-72,HDACi-Kinetics,1,F18,,G08,Drug17,2.131199549246,µM,6.4,Sample,781836.828664003,10.13058478544869,0.0043077021626774,373147.232528122,0.4710934248814695
138,LN308-72,HDACi-Kinetics,1,F19,435956.0,D20,Drug02,2.131199549246,µM,6.4,Sample,460372.00000262656,14.174895528222477,2.246569852467338,384406.9999504967,0.5710669715826255
139,LN308-72,HDACi-Kinetics,1,F20,444545.0,G18,Drug01,0.004329000002453,µM,0.013,Sample,472375.008883573,15.501760396835502,0.2026004633065933,246972.15041629417,0.6883794056886136
140,LN308-72,HDACi-Kinetics,1,F21,530680.0,D17,Drug12,0.01997999997924,µM,0.06,Sample,504195.250000064,18.84038746723553,1.9477036118972204,283191.99999999074,0.9609260361119653
141,LN308-72,HDACi-Kinetics,1,F22,561578.0,C20,Drug08,0.004329000002453,µM,0.013,Sample,561578.0000220226,14.879966199121444,0.0200213201988757,387953.4999950329,0.9903464049813804
142,LN308-72,HDACi-Kinetics,1,F23,,,,,,,,,,,,
143,LN308-72,HDACi-Kinetics,1,F24,,,,,,,,,,,,
144,LN308-72,HDACi-Kinetics,1,G01,,,,,,,,,,,,
145,LN308-72,HDACi-Kinetics,1,G02,,,,,,,,,,,,
146,LN308-72,HDACi-Kinetics,1,G03,507534.0,F10,Drug04,2.131199549246,µM,6.4,Sample,401252.799892233,12.226789212634738,10.99911271999607,-3619.079808522212,0.2411496239951069
147,LN308-72,HDACi-Kinetics,1,G04,632235.0,C11,Drug09,0.452879980002,µM,1.36,Sample,489097.9994647887,22.26264879739653,0.9735156483679795,294486.50228809746,0.4620632713652449
148,LN308-72,HDACi-Kinetics,1,G05,539710.0,E16,Drug15,0.004329000002453,µM,0.013,Sample,6597151525.17247,10.841350143512242,0.001652188335079,347370.6023321616,0.4508963816025518
149,LN308-72,HDACi-Kinetics,1,G06,509043.0,D05,Drug07,0.01997999997924,µM,0.06,Sample,495100.000617716,10.225730450188474,2.708874957957547,137543.42776333052,0.9859264418947146
150,LN308-72,HDACi-Kinetics,1,G07,476100.0,C19,Drug08,0.01997999997924,µM,0.06,Sample,561578.0000220226,14.879966199121444,0.0200213201988757,387953.4999950329,0.9903464049813804
151,LN308-72,HDACi-Kinetics,1,G08,322963.0,E13,Drug15,0.452879980002,µM,1.36,Sample,6597151525.17247,10.841350143512242,0.001652188335079,347370.6023321616,0.4508963816025518
152,LN308-72,HDACi-Kinetics,1,G09,381243.0,C18,Drug08,0.0932399991985,µM,0.28,Sample,561578.0000220226,14.879966199121444,0.0200213201988757,387953.4999950329,0.9903464049813804
153,LN308-72,HDACi-Kinetics,1,G10,384601.0,H06,Drug00,2.131199549246,µM,6.4,Sample,129782.8163053088,10.556966012554266,0.0040007760780448,395479.4014211861,0.455723029836379
154,LN308-72,HDACi-Kinetics,1,G11,28375.0,H11,Drug16,9.99000000999,µM,30.0,Sample,14170086.47788791,0.6527566586749398,4.974036122687024e-06,23763.129039075287,0.9965414357020976
155,LN308-72,HDACi-Kinetics,1,G12,407111.0,C06,Drug11,0.0932399991985,µM,0.28,Sample,395589.75000089227,18.933415545432304,1.72866115871647,26920.99999999861,0.983537215389636
156,LN308-72,HDACi-Kinetics,1,G13,52239.0,H14,Drug16,0.0932399991985,µM,0.28,Sample,14170086.47788791,0.6527566586749398,4.974036122687024e-06,23763.129039075287,0.9965414357020976
157,LN308-72,HDACi-Kinetics,1,G14,308742.0,F12,Drug04,0.0932399991985,µM,0.28,Sample,401252.799892233,12.226789212634738,10.99911271999607,-3619.079808522212,0.2411496239951069
158,LN308-72,HDACi-Kinetics,1,G15,249850.0,F05,Drug05,0.452879980002,µM,1.36,Sample,465071.33589409466,15.14400474948591,0.2036253090439082,397343.3646711902,0.1321936808540709
159,LN308-72,HDACi-Kinetics,1,G16,231657.0,F15,Drug13,9.99000000999,µM,30.0,Sample,358498.6028214781,10.110250134768702,10.842030338465351,-58488.80481008785,0.1694424094214434
160,LN308-72,HDACi-Kinetics,1,G17,314937.0,H10,Drug00,0.004329000002453,µM,0.013,Sample,129782.8163053088,10.556966012554266,0.0040007760780448,395479.4014211861,0.455723029836379
161,LN308-72,HDACi-Kinetics,1,G18,314350.0,G06,Drug18,0.004329000002453,µM,0.013,Sample,370628.00255435857,11.138225337100028,9.883276319294673,23526.00828853592,0.8023754200395059
162,LN308-72,HDACi-Kinetics,1,G19,275886.0,G19,Drug14,9.99000000999,µM,30.0,Sample,1673428.342220226,13.166024663812715,0.00378022734326,262106.1999576332,0.3026748906487895
163,LN308-72,HDACi-Kinetics,1,G20,406715.0,F08,Drug05,0.004329000002453,µM,0.013,Sample,465071.33589409466,15.14400474948591,0.2036253090439082,397343.3646711902,0.1321936808540709
164,LN308-72,HDACi-Kinetics,1,G21,317437.0,D14,Drug12,2.131199549246,µM,6.4,Sample,504195.250000064,18.84038746723553,1.9477036118972204,283191.99999999074,0.9609260361119653
165,LN308-72,HDACi-Kinetics,1,G22,413262.0,C13,Drug09,0.01997999997924,µM,0.06,Sample,489097.9994647887,22.26264879739653,0.9735156483679795,294486.50228809746,0.4620632713652449
166,LN308-72,HDACi-Kinetics,1,G23,,,,,,,,,,,,
167,LN308-72,HDACi-Kinetics,1,G24,,,,,,,,,,,,
168,LN308-72,HDACi-Kinetics,1,H01,,,,,,,,,,,,
169,LN308-72,HDACi-Kinetics,1,H02,,,,,,,,,,,,
170,LN308-72,HDACi-Kinetics,1,H03,407753.0,C05,Drug11,0.452879980002,µM,1.36,Sample,395589.75000089227,18.933415545432304,1.72866115871647,26920.99999999861,0.983537215389636
171,LN308-72,HDACi-Kinetics,1,H04,371323.0,D08,Drug06,2.131199549246,µM,6.4,Sample,380020.748421834,10.114789115280232,3.0113890049748457,84190.40446323216,0.8244800505244483
172,LN308-72,HDACi-Kinetics,1,H05,359511.0,E11,Drug15,9.99000000999,µM,30.0,Sample,6597151525.17247,10.841350143512242,0.001652188335079,347370.6023321616,0.4508963816025518
173,LN308-72,HDACi-Kinetics,1,H06,348989.0,C08,Drug11,0.004329000002453,µM,0.013,Sample,395589.75000089227,18.933415545432304,1.72866115871647,26920.99999999861,0.983537215389636
174,LN308-72,HDACi-Kinetics,1,H07,192587.0,H16,Drug16,0.004329000002453,µM,0.013,Sample,14170086.47788791,0.6527566586749398,4.974036122687024e-06,23763.129039075287,0.9965414357020976
175,LN308-72,HDACi-Kinetics,1,H08,446524.0,F13,Drug04,0.01997999997924,µM,0.06,Sample,401252.799892233,12.226789212634738,10.99911271999607,-3619.079808522212,0.2411496239951069
176,LN308-72,HDACi-Kinetics,1,H09,176476.0,C10,Drug09,2.131199549246,µM,6.4,Sample,489097.9994647887,22.26264879739653,0.9735156483679795,294486.50228809746,0.4620632713652449
177,LN308-72,HDACi-Kinetics,1,H10,186707.0,F21,Drug18,9.99000000999,µM,30.0,Sample,370628.00255435857,11.138225337100028,9.883276319294673,23526.00828853592,0.8023754200395059
178,LN308-72,HDACi-Kinetics,1,H11,196504.0,F19,Drug13,0.01997999997924,µM,0.06,Sample,358498.6028214781,10.110250134768702,10.842030338465351,-58488.80481008785,0.1694424094214434
179,LN308-72,HDACi-Kinetics,1,H12,200332.0,G20,Drug14,2.131199549246,µM,6.4,Sample,1673428.342220226,13.166024663812715,0.00378022734326,262106.1999576332,0.3026748906487895
180,LN308-72,HDACi-Kinetics,1,H13,165292.0,H03,Drug14,0.01997999997924,µM,0.06,Sample,1673428.342220226,13.166024663812715,0.00378022734326,262106.1999576332,0.3026748906487895
181,LN308-72,HDACi-Kinetics,1,H14,168481.0,G22,Drug14,0.0932399991985,µM,0.28,Sample,1673428.342220226,13.166024663812715,0.00378022734326,262106.1999576332,0.3026748906487895
182,LN308-72,HDACi-Kinetics,1,H15,139676.0,G14,Drug01,2.131199549246,µM,6.4,Sample,472375.008883573,15.501760396835502,0.2026004633065933,246972.15041629417,0.6883794056886136
183,LN308-72,HDACi-Kinetics,1,H16,211934.0,G15,Drug01,0.452879980002,µM,1.36,Sample,472375.008883573,15.501760396835502,0.2026004633065933,246972.15041629417,0.6883794056886136
184,LN308-72,HDACi-Kinetics,1,H17,168229.0,E19,Drug10,0.452879980002,µM,1.36,Sample,358705.80754863314,10.084013588228313,13.887563857833774,-7029208.561251559,0.5460847686066872
185,LN308-72,HDACi-Kinetics,1,H18,220907.0,G09,Drug17,0.452879980002,µM,1.36,Sample,781836.828664003,10.13058478544869,0.0043077021626774,373147.232528122,0.4710934248814695
186,LN308-72,HDACi-Kinetics,1,H19,26921.0,C03,Drug11,9.99000000999,µM,30.0,Sample,395589.75000089227,18.933415545432304,1.72866115871647,26920.99999999861,0.983537215389636
187,LN308-72,HDACi-Kinetics,1,H20,206982.0,E15,Drug15,0.01997999997924,µM,0.06,Sample,6597151525.17247,10.841350143512242,0.001652188335079,347370.6023321616,0.4508963816025518
188,LN308-72,HDACi-Kinetics,1,H21,23205.0,H12,Drug16,2.131199549246,µM,6.4,Sample,14170086.47788791,0.6527566586749398,4.974036122687024e-06,23763.129039075287,0.9965414357020976
