,Patient,Template,Plate,Well,Value,NonRandomWell,Fluid,Concentration,Unit,Dispensedvolume,Content,Top,Steepness,IC50,Bottom,R2
51,UW228-3-72,HDACi-Kinetics,2,C04,461640.0,,,,,,,,,,,
52,UW228-3-72,HDACi-Kinetics,2,C05,596963.0,,,,,,,,,,,
53,UW228-3-72,HDACi-Kinetics,2,C06,589542.0,,,,,,,,,,,
54,UW228-3-72,HDACi-Kinetics,2,C07,529623.0,,,,,,,,,,,
55,UW228-3-72,HDACi-Kinetics,2,C08,450173.0,,,,,,,,,,,
56,UW228-3-72,HDACi-Kinetics,2,C09,525767.0,,,,,,,,,,,
57,UW228-3-72,HDACi-Kinetics,2,C10,581659.0,,,,,,,,,,,
58,UW228-3-72,HDACi-Kinetics,2,C11,533908.0,,,,,,,,,,,
59,UW228-3-72,HDACi-Kinetics,2,C12,235580.0,,,,,,,,,,,
60,UW228-3-72,HDACi-Kinetics,2,C13,496669.0,,,,,,,,,,,
61,UW228-3-72,HDACi-Kinetics,2,C14,481204.0,,,,,,,,,,,
62,UW228-3-72,HDACi-Kinetics,2,C15,448840.0,,,,,,,,,,,
63,UW228-3-72,HDACi-Kinetics,2,C16,592651.0,,,,,,,,,,,
64,UW228-3-72,HDACi-Kinetics,2,C17,81134.0,,,,,,,,,,,
65,UW228-3-72,HDACi-Kinetics,2,C18,489078.0,,,,,,,,,,,
66,UW228-3-72,HDACi-Kinetics,2,C19,536215.0,,,,,,,,,,,
67,UW228-3-72,HDACi-Kinetics,2,C20,656532.0,,,,,,,,,,,
68,UW228-3-72,HDACi-Kinetics,2,C21,500108.0,,,,,,,,,,,
69,UW228-3-72,HDACi-Kinetics,2,C22,587626.0,,,,,,,,,,,
70,UW228-3-72,HDACi-Kinetics,2,C23,,,,,,,,,,,,
71,UW228-3-72,HDACi-Kinetics,2,C24,,,,,,,,,,,,
72,UW228-3-72,HDACi-Kinetics,2,D01,,,,,,,,,,,,
73,UW228-3-72,HDACi-Kinetics,2,D02,,,,,,,,,,,,
74,UW228-3-72,HDACi-Kinetics,2,D03,464499.0,,,,,,,,,,,
75,UW228-3-72,HDACi-Kinetics,2,D04,536867.0,,,,,,,,,,,
76,UW228-3-72,HDACi-Kinetics,2,D05,506007.0,,,,,,,,,,,
77,UW228-3-72,HDACi-Kinetics,2,D06,492360.0,,,,,,,,,,,
78,UW228-3-72,HDACi-Kinetics,2,D07,516173.0,,,,,,,,,,,
79,UW228-3-72,HDACi-Kinetics,2,D08,503766.0,,,,,,,,,,,
80,UW228-3-72,HDACi-Kinetics,2,D09,622004.0,,,,,,,,,,,
81,UW228-3-72,HDACi-Kinetics,2,D10,548094.0,,,,,,,,,,,
82,UW228-3-72,HDACi-Kinetics,2,D11,573456.0,,,,,,,,,,,
83,UW228-3-72,HDACi-Kinetics,2,D12,534672.0,,,,,,,,,,,
84,UW228-3-72,HDACi-Kinetics,2,D13,551245.0,,,,,,,,,,,
85,UW228-3-72,HDACi-Kinetics,2,D14,501254.0,,,,,,,,,,,
86,UW228-3-72,HDACi-Kinetics,2,D15,558067.0,,,,,,,,,,,
87,UW228-3-72,HDACi-Kinetics,2,D16,531716.0,,,,,,,,,,,
88,UW228-3-72,HDACi-Kinetics,2,D17,485815.0,,,,,,,,,,,
89,UW228-3-72,HDACi-Kinetics,2,D18,481783.0,,,,,,,,,,,
90,UW228-3-72,HDACi-Kinetics,2,D19,479502.0,,,,,,,,,,,
91,UW228-3-72,HDACi-Kinetics,2,D20,431359.0,,,,,,,,,,,
92,UW228-3-72,HDACi-Kinetics,2,D21,452517.0,,,,,,,,,,,
93,UW228-3-72,HDACi-Kinetics,2,D22,340489.0,,,,,,,,,,,
94,UW228-3-72,HDACi-Kinetics,2,D23,,,,,,,,,,,,
95,UW228-3-72,HDACi-Kinetics,2,D24,,,,,,,,,,,,
96,UW228-3-72,HDACi-Kinetics,2,E01,,,,,,,,,,,,
97,UW228-3-72,HDACi-Kinetics,2,E02,,,,,,,,,,,,
98,UW228-3-72,HDACi-Kinetics,2,E03,577108.0,,,,,,,,,,,
99,UW228-3-72,HDACi-Kinetics,2,E04,583538.0,,,,,,,,,,,
100,UW228-3-72,HDACi-Kinetics,2,E05,529899.0,,,,,,,,,,,
101,UW228-3-72,HDACi-Kinetics,2,E06,550801.0,,,,,,,,,,,
102,UW228-3-72,HDACi-Kinetics,2,E07,499262.0,,,,,,,,,,,
103,UW228-3-72,HDACi-Kinetics,2,E08,532754.0,,,,,,,,,,,
104,UW228-3-72,HDACi-Kinetics,2,E09,452396.0,,,,,,,,,,,
105,UW228-3-72,HDACi-Kinetics,2,E10,489853.0,,,,,,,,,,,
106,UW228-3-72,HDACi-Kinetics,2,E11,477147.0,,,,,,,,,,,
107,UW228-3-72,HDACi-Kinetics,2,E12,575732.0,,,,,,,,,,,
108,UW228-3-72,HDACi-Kinetics,2,E13,457672.0,,,,,,,,,,,
109,UW228-3-72,HDACi-Kinetics,2,E14,442859.0,,,,,,,,,,,
110,UW228-3-72,HDACi-Kinetics,2,E15,514770.0,,,,,,,,,,,
111,UW228-3-72,HDACi-Kinetics,2,E16,446515.0,,,,,,,,,,,
112,UW228-3-72,HDACi-Kinetics,2,E17,437523.0,,,,,,,,,,,
113,UW228-3-72,HDACi-Kinetics,2,E18,245659.0,,,,,,,,,,,
114,UW228-3-72,HDACi-Kinetics,2,E19,513458.0,,,,,,,,,,,
115,UW228-3-72,HDACi-Kinetics,2,E20,473718.0,,,,,,,,,,,
116,UW228-3-72,HDACi-Kinetics,2,E21,490530.0,,,,,,,,,,,
117,UW228-3-72,HDACi-Kinetics,2,E22,492192.0,,,,,,,,,,,
118,UW228-3-72,HDACi-Kinetics,2,E23,,,,,,,,,,,,
119,UW228-3-72,HDACi-Kinetics,2,E24,,,,,,,,,,,,
120,UW228-3-72,HDACi-Kinetics,2,F01,,,,,,,,,,,,
121,UW228-3-72,HDACi-Kinetics,2,F02,,,,,,,,,,,,
122,UW228-3-72,HDACi-Kinetics,2,F03,291782.0,,,,,,,,,,,
123,UW228-3-72,HDACi-Kinetics,2,F04,523593.0,,,,,,,,,,,
124,UW228-3-72,HDACi-Kinetics,2,F05,172313.0,,,,,,,,,,,
125,UW228-3-72,HDACi-Kinetics,2,F06,446053.0,,,,,,,,,,,
126,UW228-3-72,HDACi-Kinetics,2,F07,445886.0,,,,,,,,,,,
127,UW228-3-72,HDACi-Kinetics,2,F08,456841.0,,,,,,,,,,,
128,UW228-3-72,HDACi-Kinetics,2,F09,514155.0,,,,,,,,,,,
129,UW228-3-72,HDACi-Kinetics,2,F10,461058.0,,,,,,,,,,,
130,UW228-3-72,HDACi-Kinetics,2,F11,412023.0,,,,,,,,,,,
131,UW228-3-72,HDACi-Kinetics,2,F12,442045.0,,,,,,,,,,,
132,UW228-3-72,HDACi-Kinetics,2,F13,473095.0,,,,,,,,,,,
133,UW228-3-72,HDACi-Kinetics,2,F14,480528.0,,,,,,,,,,,
134,UW228-3-72,HDACi-Kinetics,2,F15,46487.0,,,,,,,,,,,
135,UW228-3-72,HDACi-Kinetics,2,F16,466670.0,,,,,,,,,,,
136,UW228-3-72,HDACi-Kinetics,2,F17,320541.0,,,,,,,,,,,
137,UW228-3-72,HDACi-Kinetics,2,F18,425843.0,,,,,,,,,,,
138,UW228-3-72,HDACi-Kinetics,2,F19,346625.0,,,,,,,,,,,
139,UW228-3-72,HDACi-Kinetics,2,F20,489725.0,,,,,,,,,,,
140,UW228-3-72,HDACi-Kinetics,2,F21,450175.0,,,,,,,,,,,
141,UW228-3-72,HDACi-Kinetics,2,F22,471159.0,,,,,,,,,,,
142,UW228-3-72,HDACi-Kinetics,2,F23,,,,,,,,,,,,
143,UW228-3-72,HDACi-Kinetics,2,F24,,,,,,,,,,,,
144,UW228-3-72,HDACi-Kinetics,2,G01,,,,,,,,,,,,
145,UW228-3-72,HDACi-Kinetics,2,G02,,,,,,,,,,,,
146,UW228-3-72,HDACi-Kinetics,2,G03,558641.0,,,,,,,,,,,
147,UW228-3-72,HDACi-Kinetics,2,G04,551791.0,,,,,,,,,,,
148,UW228-3-72,HDACi-Kinetics,2,G05,517157.0,,,,,,,,,,,
149,UW228-3-72,HDACi-Kinetics,2,G06,538955.0,,,,,,,,,,,
150,UW228-3-72,HDACi-Kinetics,2,G07,547121.0,,,,,,,,,,,
151,UW228-3-72,HDACi-Kinetics,2,G08,494378.0,,,,,,,,,,,
152,UW228-3-72,HDACi-Kinetics,2,G09,511651.0,,,,,,,,,,,
153,UW228-3-72,HDACi-Kinetics,2,G10,427263.0,,,,,,,,,,,
154,UW228-3-72,HDACi-Kinetics,2,G11,31111.0,,,,,,,,,,,
155,UW228-3-72,HDACi-Kinetics,2,G12,459646.0,,,,,,,,,,,
156,UW228-3-72,HDACi-Kinetics,2,G13,54814.0,,,,,,,,,,,
157,UW228-3-72,HDACi-Kinetics,2,G14,468341.0,,,,,,,,,,,
158,UW228-3-72,HDACi-Kinetics,2,G15,508931.0,,,,,,,,,,,
159,UW228-3-72,HDACi-Kinetics,2,G16,459195.0,,,,,,,,,,,
160,UW228-3-72,HDACi-Kinetics,2,G17,541012.0,,,,,,,,,,,
161,UW228-3-72,HDACi-Kinetics,2,G18,420231.0,,,,,,,,,,,
162,UW228-3-72,HDACi-Kinetics,2,G19,136406.0,,,,,,,,,,,
163,UW228-3-72,HDACi-Kinetics,2,G20,502783.0,,,,,,,,,,,
164,UW228-3-72,HDACi-Kinetics,2,G21,394945.0,,,,,,,,,,,
165,UW228-3-72,HDACi-Kinetics,2,G22,471298.0,,,,,,,,,,,
166,UW228-3-72,HDACi-Kinetics,2,G23,,,,,,,,,,,,
167,UW228-3-72,HDACi-Kinetics,2,G24,,,,,,,,,,,,
168,UW228-3-72,HDACi-Kinetics,2,H01,,,,,,,,,,,,
169,UW228-3-72,HDACi-Kinetics,2,H02,,,,,,,,,,,,
170,UW228-3-72,HDACi-Kinetics,2,H03,465379.0,,,,,,,,,,,
171,UW228-3-72,HDACi-Kinetics,2,H04,457344.0,,,,,,,,,,,
172,UW228-3-72,HDACi-Kinetics,2,H05,477208.0,,,,,,,,,,,
173,UW228-3-72,HDACi-Kinetics,2,H06,482166.0,,,,,,,,,,,
174,UW228-3-72,HDACi-Kinetics,2,H07,202951.0,,,,,,,,,,,
175,UW228-3-72,HDACi-Kinetics,2,H08,489227.0,,,,,,,,,,,
176,UW228-3-72,HDACi-Kinetics,2,H09,455329.0,,,,,,,,,,,
177,UW228-3-72,HDACi-Kinetics,2,H10,382810.0,,,,,,,,,,,
178,UW228-3-72,HDACi-Kinetics,2,H11,498337.0,,,,,,,,,,,
179,UW228-3-72,HDACi-Kinetics,2,H12,261421.0,,,,,,,,,,,
180,UW228-3-72,HDACi-Kinetics,2,H13,462151.0,,,,,,,,,,,
181,UW228-3-72,HDACi-Kinetics,2,H14,507712.0,,,,,,,,,,,
182,UW228-3-72,HDACi-Kinetics,2,H15,439409.0,,,,,,,,,,,
183,UW228-3-72,HDACi-Kinetics,2,H16,474906.0,,,,,,,,,,,
184,UW228-3-72,HDACi-Kinetics,2,H17,508527.0,,,,,,,,,,,
185,UW228-3-72,HDACi-Kinetics,2,H18,488153.0,,,,,,,,,,,
186,UW228-3-72,HDACi-Kinetics,2,H19,93606.0,,,,,,,,,,,
187,UW228-3-72,HDACi-Kinetics,2,H20,495507.0,,,,,,,,,,,
188,UW228-3-72,HDACi-Kinetics,2,H21,31432.0,,,,,,,,,,,
189,UW228-3-72,HDACi-Kinetics,2,H22,509838.0,,,,,,,,,,,
190,UW228-3-72,HDACi-Kinetics,2,H23,,,,,,,,,,,,
191,UW228-3-72,HDACi-Kinetics,2,H24,,,,,,,,,,,,
192,UW228-3-72,HDACi-Kinetics,2,I01,,,,,,,,,,,,
193,UW228-3-72,HDACi-Kinetics,2,I02,,,,,,,,,,,,
194,UW228-3-72,HDACi-Kinetics,2,I03,556337.0,M11,Drug17,0.01997999997924,µM,0.06,Sample,501906.3972567853,15.69730230199722,0.1939126956837617,474126.6802165872,0.1278383712743097
195,UW228-3-72,HDACi-Kinetics,2,I04,477655.0,I12,Drug09,0.0932399991985,µM,0.28,Sample,483092.0,42.30870924244117,6.897030074252913,387122.9850542682,0.6277327424972268
196,UW228-3-72,HDACi-Kinetics,2,I05,474975.0,K06,Drug03,2.131199549246,µM,6.4,Sample,517434.91412078775,0.3443819148618621,6161756559.221331,-140081594.10382462,0.8005253933372142
197,UW228-3-72,HDACi-Kinetics,2,I06,68240.0,N14,Drug16,0.0932399991985,µM,0.28,Sample,73960099.65562731,1.2349788971664308,3.651009972138155e-05,37497.95636095155,0.9733745750669214
198,UW228-3-72,HDACi-Kinetics,2,I07,443651.0,N05,Drug00,9.99000000999,µM,30.0,Sample,-477162.6603543991,10.90995417848464,0.0032924934679712,470353.2002237229,0.6013528823227978
199,UW228-3-72,HDACi-Kinetics,2,I08,387123.0,I09,Drug09,9.99000000999,µM,30.0,Sample,483092.0,42.30870924244117,6.897030074252913,387122.9850542682,0.6277327424972268
200,UW228-3-72,HDACi-Kinetics,2,I09,493186.0,N04,Drug14,0.004329000002453,µM,0.013,Sample,459768.4016838193,10.300741820983724,13.146252765973683,-940939.798425037,0.6734948529626298
201,UW228-3-72,HDACi-Kinetics,2,I10,539889.0,I18,Drug08,0.0932399991985,µM,0.28,Sample,518174.3266561852,15.644934598850964,0.2080996736671084,471893.3132860183,0.7153308676282073
202,UW228-3-72,HDACi-Kinetics,2,I11,476412.0,N08,Drug00,0.0932399991985,µM,0.28,Sample,-477162.6603543991,10.90995417848464,0.0032924934679712,470353.2002237229,0.6013528823227978
203,UW228-3-72,HDACi-Kinetics,2,I12,470302.0,N06,Drug00,2.131199549246,µM,6.4,Sample,-477162.6603543991,10.90995417848464,0.0032924934679712,470353.2002237229,0.6013528823227978
204,UW228-3-72,HDACi-Kinetics,2,I13,283259.0,J07,Drug06,9.99000000999,µM,30.0,Sample,469354.6178035718,0.8780301098196428,1.6928435166921127,247379.0727744377,0.6124398902818966
205,UW228-3-72,HDACi-Kinetics,2,I14,466821.0,M07,Drug17,9.99000000999,µM,30.0,Sample,501906.3972567853,15.69730230199722,0.1939126956837617,474126.6802165872,0.1278383712743097
206,UW228-3-72,HDACi-Kinetics,2,I15,494504.0,J15,Drug12,0.452879980002,µM,1.36,Sample,498598.6615989954,1.0327820850325868,9.357207902045264,258173.5334575328,0.9524339652711624
207,UW228-3-72,HDACi-Kinetics,2,I16,464708.0,K12,Drug15,2.131199549246,µM,6.4,Sample,467125.7488840804,10.81421912723398,2.737949741705469,428396.9677851507,0.4777098479402648
208,UW228-3-72,HDACi-Kinetics,2,I17,446469.0,K04,Drug02,0.004329000002453,µM,0.013,Sample,482789.7793306714,1.0477826215090198,8773.252197304977,-191191950.96653903,0.8243787696167462
209,UW228-3-72,HDACi-Kinetics,2,I18,506794.0,M15,Drug01,0.452879980002,µM,1.36,Sample,471114.0000011008,14.688307533165204,2.271592712345971,385861.9999696143,0.4511123855602673
210,UW228-3-72,HDACi-Kinetics,2,I19,432604.0,M21,Drug14,0.452879980002,µM,1.36,Sample,459768.4016838193,10.300741820983724,13.146252765973683,-940939.798425037,0.6734948529626298
211,UW228-3-72,HDACi-Kinetics,2,I20,495368.0,J18,Drug12,0.004329000002453,µM,0.013,Sample,498598.6615989954,1.0327820850325868,9.357207902045264,258173.5334575328,0.9524339652711624
212,UW228-3-72,HDACi-Kinetics,2,I21,374403.0,J13,Drug12,9.99000000999,µM,30.0,Sample,498598.6615989954,1.0327820850325868,9.357207902045264,258173.5334575328,0.9524339652711624
213,UW228-3-72,HDACi-Kinetics,2,I22,451782.0,M09,Drug17,0.452879980002,µM,1.36,Sample,501906.3972567853,15.69730230199722,0.1939126956837617,474126.6802165872,0.1278383712743097
214,UW228-3-72,HDACi-Kinetics,2,I23,,,,,,,,,,,,
215,UW228-3-72,HDACi-Kinetics,2,I24,,,,,,,,,,,,
216,UW228-3-72,HDACi-Kinetics,2,J01,,,,,,,,,,,,
217,UW228-3-72,HDACi-Kinetics,2,J02,,,,,,,,,,,,
218,UW228-3-72,HDACi-Kinetics,2,J03,167069.0,K17,Drug10,9.99000000999,µM,30.0,Sample,447312.83680014015,2.624310921891883,2.6328678371114407,158607.90411895647,0.9120637966355548
219,UW228-3-72,HDACi-Kinetics,2,J04,357814.0,I05,Drug11,0.452879980002,µM,1.36,Sample,474736.6752255174,1.6925892016808677,0.8211472121863377,43145.67551985153,0.9981965967831644
220,UW228-3-72,HDACi-Kinetics,2,J05,381579.0,M19,Drug14,9.99000000999,µM,30.0,Sample,459768.4016838193,10.300741820983724,13.146252765973683,-940939.798425037,0.6734948529626298
221,UW228-3-72,HDACi-Kinetics,2,J06,453315.0,K21,Drug10,0.01997999997924,µM,0.06,Sample,447312.83680014015,2.624310921891883,2.6328678371114407,158607.90411895647,0.9120637966355548
222,UW228-3-72,HDACi-Kinetics,2,J07,516302.0,M17,Drug01,0.01997999997924,µM,0.06,Sample,471114.0000011008,14.688307533165204,2.271592712345971,385861.9999696143,0.4511123855602673
223,UW228-3-72,HDACi-Kinetics,2,J08,468794.0,I06,Drug11,0.0932399991985,µM,0.28,Sample,474736.6752255174,1.6925892016808677,0.8211472121863377,43145.67551985153,0.9981965967831644
224,UW228-3-72,HDACi-Kinetics,2,J09,505748.0,K03,Drug02,0.01997999997924,µM,0.06,Sample,482789.7793306714,1.0477826215090198,8773.252197304977,-191191950.96653903,0.8243787696167462
225,UW228-3-72,HDACi-Kinetics,2,J10,494191.0,N21,DMSO normalization,,,30.0,Ctrl,,,,,
226,UW228-3-72,HDACi-Kinetics,2,J11,503177.0,L03,Drug05,9.99000000999,µM,30.0,Sample,450792.9999959008,12.688796214914102,9.389723678389954,527034.5101281906,0.7342875753228728
227,UW228-3-72,HDACi-Kinetics,2,J12,530218.0,J03,Drug07,0.452879980002,µM,1.36,Sample,477679.2500000615,17.96200564183413,2.121289891647571,204705.99999977695,0.9426300919308752
228,UW228-3-72,HDACi-Kinetics,2,J13,376378.0,K05,Drug03,9.99000000999,µM,30.0,Sample,517434.91412078775,0.3443819148618621,6161756559.221331,-140081594.10382462,0.8005253933372142
229,UW228-3-72,HDACi-Kinetics,2,J14,449819.0,J04,Drug07,0.0932399991985,µM,0.28,Sample,477679.2500000615,17.96200564183413,2.121289891647571,204705.99999977695,0.9426300919308752
230,UW228-3-72,HDACi-Kinetics,2,J15,458399.0,L17,Drug13,0.452879980002,µM,1.36,Sample,490855.7996204907,7.324679809791886,0.044587618296966,434940.5932036219,0.6113027364968271
231,UW228-3-72,HDACi-Kinetics,2,J16,430425.0,M06,Drug18,0.004329000002453,µM,0.013,Sample,406832.6070028621,7.069869061002045,0.0456311818492206,469421.5658136425,0.7671977985479057
232,UW228-3-72,HDACi-Kinetics,2,J17,513454.0,I10,Drug09,2.131199549246,µM,6.4,Sample,483092.0,42.30870924244117,6.897030074252913,387122.9850542682,0.6277327424972268
233,UW228-3-72,HDACi-Kinetics,2,J18,324473.0,J19,Drug02,9.99000000999,µM,30.0,Sample,482789.7793306714,1.0477826215090198,8773.252197304977,-191191950.96653903,0.8243787696167462
234,UW228-3-72,HDACi-Kinetics,2,J19,506483.0,M10,Drug17,0.0932399991985,µM,0.28,Sample,501906.3972567853,15.69730230199722,0.1939126956837617,474126.6802165872,0.1278383712743097
235,UW228-3-72,HDACi-Kinetics,2,J20,454787.0,J14,Drug12,2.131199549246,µM,6.4,Sample,498598.6615989954,1.0327820850325868,9.357207902045264,258173.5334575328,0.9524339652711624
236,UW228-3-72,HDACi-Kinetics,2,J21,460563.0,I08,Drug11,0.004329000002453,µM,0.013,Sample,474736.6752255174,1.6925892016808677,0.8211472121863377,43145.67551985153,0.9981965967831644
237,UW228-3-72,HDACi-Kinetics,2,J22,447116.0,M14,Drug01,2.131199549246,µM,6.4,Sample,471114.0000011008,14.688307533165204,2.271592712345971,385861.9999696143,0.4511123855602673
238,UW228-3-72,HDACi-Kinetics,2,J23,,,,,,,,,,,,
239,UW228-3-72,HDACi-Kinetics,2,J24,,,,,,,,,,,,
240,UW228-3-72,HDACi-Kinetics,2,K01,,,,,,,,,,,,
241,UW228-3-72,HDACi-Kinetics,2,K02,,,,,,,,,,,,
242,UW228-3-72,HDACi-Kinetics,2,K03,613992.0,L10,Drug04,2.131199549246,µM,6.4,Sample,506710.0003887896,11.155704915012842,11.381532794278188,-660211.5597634582,0.707524421523825
243,UW228-3-72,HDACi-Kinetics,2,K04,240497.0,N16,Drug16,0.004329000002453,µM,0.013,Sample,73960099.65562731,1.2349788971664308,3.651009972138155e-05,37497.95636095155,0.9733745750669214
244,UW228-3-72,HDACi-Kinetics,2,K05,513778.0,J17,Drug12,0.01997999997924,µM,0.06,Sample,498598.6615989954,1.0327820850325868,9.357207902045264,258173.5334575328,0.9524339652711624
245,UW228-3-72,HDACi-Kinetics,2,K06,495500.0,N22,DMSO normalization,,,30.0,Ctrl,,,,,
246,UW228-3-72,HDACi-Kinetics,2,K07,48575.0,I03,Drug11,9.99000000999,µM,30.0,Sample,474736.6752255174,1.6925892016808677,0.8211472121863377,43145.67551985153,0.9981965967831644
247,UW228-3-72,HDACi-Kinetics,2,K08,478337.0,I15,Drug08,9.99000000999,µM,30.0,Sample,518174.3266561852,15.644934598850964,0.2080996736671084,471893.3132860183,0.7153308676282073
248,UW228-3-72,HDACi-Kinetics,2,K09,484034.0,I16,Drug08,2.131199549246,µM,6.4,Sample,518174.3266561852,15.644934598850964,0.2080996736671084,471893.3132860183,0.7153308676282073
249,UW228-3-72,HDACi-Kinetics,2,K10,503777.0,M08,Drug17,2.131199549246,µM,6.4,Sample,501906.3972567853,15.69730230199722,0.1939126956837617,474126.6802165872,0.1278383712743097
250,UW228-3-72,HDACi-Kinetics,2,K11,34681.0,N12,Drug16,2.131199549246,µM,6.4,Sample,73960099.65562731,1.2349788971664308,3.651009972138155e-05,37497.95636095155,0.9733745750669214
251,UW228-3-72,HDACi-Kinetics,2,K12,464465.0,K15,Drug15,0.01997999997924,µM,0.06,Sample,467125.7488840804,10.81421912723398,2.737949741705469,428396.9677851507,0.4777098479402648
252,UW228-3-72,HDACi-Kinetics,2,K13,518067.0,J22,Drug02,0.0932399991985,µM,0.28,Sample,482789.7793306714,1.0477826215090198,8773.252197304977,-191191950.96653903,0.8243787696167462
253,UW228-3-72,HDACi-Kinetics,2,K14,488844.0,K08,Drug03,0.0932399991985,µM,0.28,Sample,517434.91412078775,0.3443819148618621,6161756559.221331,-140081594.10382462,0.8005253933372142
254,UW228-3-72,HDACi-Kinetics,2,K15,462101.0,L07,Drug05,0.01997999997924,µM,0.06,Sample,450792.9999959008,12.688796214914102,9.389723678389954,527034.5101281906,0.7342875753228728
255,UW228-3-72,HDACi-Kinetics,2,K16,385862.0,M13,Drug01,9.99000000999,µM,30.0,Sample,471114.0000011008,14.688307533165204,2.271592712345971,385861.9999696143,0.4511123855602673
256,UW228-3-72,HDACi-Kinetics,2,K17,471164.0,N07,Drug00,0.452879980002,µM,1.36,Sample,-477162.6603543991,10.90995417848464,0.0032924934679712,470353.2002237229,0.6013528823227978
257,UW228-3-72,HDACi-Kinetics,2,K18,459698.0,L22,Drug18,2.131199549246,µM,6.4,Sample,406832.6070028621,7.069869061002045,0.0456311818492206,469421.5658136425,0.7671977985479057
258,UW228-3-72,HDACi-Kinetics,2,K19,391736.0,J12,Drug06,0.004329000002453,µM,0.013,Sample,469354.6178035718,0.8780301098196428,1.6928435166921127,247379.0727744377,0.6124398902818966
259,UW228-3-72,HDACi-Kinetics,2,K20,424812.0,N10,Drug00,0.004329000002453,µM,0.013,Sample,-477162.6603543991,10.90995417848464,0.0032924934679712,470353.2002237229,0.6013528823227978
